CustomerID,Recency,Frequency,Monetary,TotalQuantity,AvgQuantity,StdQuantity,AvgUnitPrice,StdUnitPrice,AvgRevenue,StdRevenue,UniqueProducts,CustomerLifespan,Country,IsLoyal,avg_trends_online_shopping,std_trends_online_shopping,max_trends_online_shopping,avg_trends_retail_therapy,std_trends_retail_therapy,max_trends_retail_therapy,avg_trends_gift_shopping,std_trends_gift_shopping,max_trends_gift_shopping
12435.0,80,2,7829.89,2055,57.083333333333336,44.48009185499252,5.479166666666667,4.32586069057774,217.49694444444447,118.22086735838243,31,188,Denmark,0,47.75,7.7781745930520225,53.25,52.75,1.0606601717798212,53.5,32.25,5.303300858899107,36.0
12436.0,100,1,509.01,211,13.1875,7.884319881892161,5.2675,9.468541950409612,31.813125,18.84557161731459,16,0,Norway,0,42.25,9.845011196966901,42.25,53.5,7.4806219039438036,53.5,36.0,16.23986603603662,36.0
12437.0,2,18,4951.41,2922,14.683417085427136,14.216766186084929,4.012562814070352,5.149545529111089,24.88145728643216,18.24771643072901,118,329,France,1,54.32000000000001,13.135558187183706,77.5,43.105000000000004,9.398121857288531,53.5,51.8,19.222079318672403,73.5
12438.0,14,2,2906.85,1180,12.040816326530612,8.729519025669427,3.894897959183673,5.982946080645666,29.66173469387755,40.54791789245686,84,125,Norway,0,54.975,1.7324116139070433,56.2,46.4,3.3941125496954263,48.8,65.55,11.242997820866107,73.5
12441.0,367,1,173.55,121,11.0,9.348796714016194,3.700909090909091,4.959059294957975,15.77727272727273,4.004083143265363,11,0,France,0,56.5,9.845011196966901,56.5,42.5,7.4806219039438036,42.5,53.25,16.23986603603662,53.25
12442.0,3,1,172.06,182,15.166666666666666,8.621678104251709,3.34,7.822651259469051,14.338333333333331,8.012192791822558,12,0,Spain,0,43.0,9.845011196966901,43.0,49.0,7.4806219039438036,49.0,72.0,16.23986603603662,72.0
12444.0,21,5,5005.46,1153,6.551136363636363,4.33822858696119,6.3586931818181816,7.054750051027148,28.44011363636364,36.38456452930298,138,149,Norway,1,55.239999999999995,13.211519594656778,77.5,38.7,11.761164908290334,53.5,60.07000000000001,18.092111540668768,81.75
12445.0,22,1,133.4,62,15.5,10.63014581273465,7.9875,13.341999787638034,33.35,16.22621335986927,4,0,Spain,0,53.75,9.845011196966901,53.75,44.0,7.4806219039438036,44.0,73.5,16.23986603603662,73.5
12446.0,58,1,1002.31,351,6.157894736842105,3.2884509688356456,4.352631578947368,3.6558483119105545,17.584385964912283,6.119333243775087,57,0,RSA,0,52.2,9.845011196966901,52.2,39.0,7.4806219039438036,39.0,57.6,16.23986603603662,57.6
12447.0,243,1,476.49,190,7.3076923076923075,3.426592835680723,3.5742307692307693,3.2914217877105,18.326538461538465,7.176101973805942,26,0,Belgium,0,34.75,9.845011196966901,34.75,37.75,7.4806219039438036,37.75,51.75,16.23986603603662,51.75
12448.0,44,1,449.45,243,11.045454545454543,7.319102681972979,5.951818181818182,14.41783473485386,20.42954545454545,19.12305152907218,22,0,Spain,0,52.2,9.845011196966901,52.2,39.0,7.4806219039438036,39.0,57.6,16.23986603603662,57.6
12449.0,22,4,4067.29,1553,8.13089005235602,4.51647728859276,3.694712041884817,3.1349560218205554,21.294712041884814,17.994325824835112,118,164,Belgium,1,56.0,15.128615270407268,77.5,38.625,13.579242737845632,53.5,60.6875,20.830041406583906,81.75
12450.0,156,2,197.88,128,16.0,10.954451150103322,1.6175,0.6145555885585708,24.735,18.193495698031363,7,17,Spain,0,66.85,15.061374439273456,77.5,35.15,19.304015126392745,48.8,54.55,4.313351365237943,57.6
12451.0,11,5,9035.52,6575,18.573446327683616,15.647551410460464,2.450084745762712,3.4805707167136077,25.52406779661017,21.13557905096885,265,313,Switzerland,1,58.4875,9.498629287077863,72.6,41.95,3.2305830227169,45.4,54.625,26.010302446018066,73.5
12452.0,17,2,430.5700000000001,185,8.409090909090908,5.957461035654533,4.485,8.227890286788503,19.57136363636364,16.023037669155816,21,0,Switzerland,0,53.75,9.845011196966901,53.75,44.0,7.4806219039438036,44.0,73.5,16.23986603603662,73.5
12453.0,134,1,707.09,473,11.0,7.171371656006361,2.393255813953488,1.773552690868479,16.443953488372095,5.037722056802528,43,0,Austria,0,56.2,9.845011196966901,56.2,48.8,7.4806219039438036,48.8,57.6,16.23986603603662,57.6
12454.0,56,1,3528.34,1006,67.06666666666666,76.03332602659617,7.282,9.892705970995571,235.22266666666667,104.4952025875328,15,0,Spain,0,52.2,9.845011196966901,52.2,39.0,7.4806219039438036,39.0,57.6,16.23986603603662,57.6
12455.0,73,6,2466.86,2089,23.211111111111112,35.49885088959778,3.173333333333334,5.759212844154109,27.40955555555556,23.52303771138064,85,223,Spain,1,56.989999999999995,13.066675170065258,77.5,41.760000000000005,13.199924242206848,53.5,57.32000000000001,16.516832323420857,81.75
12456.0,44,3,3181.04,1633,13.064,10.96603554088126,3.62456,6.337398024120707,25.44832,34.23872034030968,105,210,Switzerland,1,53.88333333333333,2.0738450601077534,56.2,46.6,6.77347768875044,52.0,47.9,16.800892833418114,57.6
12457.0,66,7,2363.23,843,13.596774193548388,17.64444804465797,5.357096774193548,8.67458684934762,38.11661290322581,46.29048069629005,53,172,Switzerland,1,43.06666666666666,8.753618299499546,52.2,43.416666666666664,8.754760609710202,53.5,48.449999999999996,11.171727708819258,57.6
12458.0,71,2,947.4,506,13.31578947368421,12.700511296704716,4.326315789473685,8.717355296019615,24.931578947368426,18.02832329094384,35,213,Switzerland,0,50.375,11.490485194281398,58.5,51.5,2.8284271247461903,53.5,47.875,16.793786053180504,59.75
12461.0,94,2,826.88,287,8.2,4.451040856460694,4.258857142857143,6.7180414562879385,23.62514285714286,32.83688746905623,35,60,Switzerland,0,49.225,9.86413959755234,56.2,51.15,3.3234018715767757,53.5,46.8,15.273506473629425,57.6
12462.0,19,2,1189.59,536,8.64516129032258,8.670841988713155,4.689516129032258,5.580461061925798,19.186935483870965,21.327398878292733,51,284,Spain,0,56.125,3.3587572106361008,58.5,46.75,3.8890872965260113,49.5,66.625,9.722718241315029,73.5
12463.0,53,4,1344.78,776,9.349397590361448,4.505914094587134,3.0434939759036146,4.075669459818224,16.202168674698793,7.328468719731287,65,188,Belgium,1,59.2625,19.67432230937913,77.5,35.9125,10.17581896786036,45.4,57.8125,8.852341968842673,70.4
12464.0,10,8,1212.05,112,3.8620689655172415,2.294778824247938,11.832758620689654,4.752729964791456,41.79482758620689,26.566101335118464,6,299,Belgium,1,58.31,8.521766248847708,72.6,44.64,5.600267850737141,49.5,68.6,9.993685506358505,81.75
12465.0,17,2,742.19,479,10.191489361702128,7.778561110576384,2.76,3.1872340468759464,15.791276595744682,6.353031668294546,46,152,Belgium,0,65.625,16.793786053180504,77.5,32.75,15.90990257669732,44.0,62.5,15.556349186104045,73.5
12468.0,188,2,729.54,366,9.63157894736842,6.999695177268789,3.515,4.263437738650742,19.198421052631577,11.894366717135764,36,128,Germany,0,66.45,15.6270598642227,77.5,30.45,12.6572113832392,39.4,34.25,24.39518395093589,51.5
12471.0,2,30,19824.05,8212,17.85217391304348,16.337530994954,4.300369565217392,16.111340127097144,43.09576086956522,76.19169714190105,150,362,Germany,1,52.40833333333333,9.508843571150281,72.6,44.69583333333333,5.942239336591326,53.5,54.925000000000004,19.4021144583405,81.75
12472.0,32,7,6572.11,4148,12.23598820058997,7.472062551203059,2.397669616519174,3.1825685818372844,19.386755162241887,15.530018825041692,219,336,Germany,1,57.82857142857143,8.81815632387978,77.5,41.028571428571425,9.831024749182946,52.0,48.42142857142857,19.211061421805432,73.5
12473.0,29,5,3938.55,2439,14.517857142857142,12.32006941338916,8.323928571428572,53.35601507752384,23.44375,53.24299132631685,140,162,Germany,1,58.4875,12.744304283352099,77.5,35.0,9.65228815704684,44.0,66.0875,13.965336551619513,81.75
12474.0,17,18,7375.79,4847,11.431603773584904,8.523367478086964,2.8656603773584903,4.162226688318547,17.395731132075472,10.212934432582507,253,312,Germany,1,57.96111111111111,10.758565708825275,77.5,43.67777777777778,9.753047956636143,53.5,50.205555555555556,19.13149308804145,73.5
12475.0,54,1,723.38,535,14.86111111111111,19.058035842099,2.941111111111111,3.282887907905632,20.093888888888888,10.97910594272536,36,0,Germany,0,52.2,9.845011196966901,52.2,39.0,7.4806219039438036,39.0,57.6,16.23986603603662,57.6
12476.0,16,11,6816.42,2408,10.334763948497852,8.879433912334859,4.831030042918456,4.675623945450055,29.255021459227468,26.005650763997817,177,345,Germany,1,53.57222222222222,10.544788733988199,72.6,44.42777777777778,5.377331535663803,53.5,52.983333333333334,17.31153878198007,73.5
12477.0,23,6,13219.74,3653,12.176666666666666,13.186041655377355,4.3832,2.9816094776014976,44.0658,48.76364839072834,191,278,Germany,1,49.94,8.999263858783118,58.5,41.15,5.6113723811559675,49.5,64.87,12.355292388284461,81.75
12478.0,4,1,680.99,236,6.555555555555555,3.644521872967657,4.537777777777778,7.282563563985697,18.91638888888889,20.81287556885028,36,0,Greece,0,43.0,9.845011196966901,43.0,49.0,7.4806219039438036,49.0,72.0,16.23986603603662,72.0
12479.0,11,1,527.2,385,12.419354838709678,6.825316566765173,2.6687096774193546,3.7011860638949097,17.006451612903227,9.067401152254927,31,0,Germany,0,53.75,9.845011196966901,53.75,44.0,7.4806219039438036,44.0,73.5,16.23986603603662,73.5
